Category,Drift_Level,Prompt_ID,Base_Prompt_Num,Variant_Num,Prompt_CosSim,Prompt_Group_Mean,Prompt_Overall_Drift_Mean,Mistral-7B-Instruct-v0.2_4bit_Resp_CosSim,Mistral-7B-Instruct-v0.2_4bit_Resp_Group_Mean,Mistral-7B-Instruct-v0.2_4bit_Resp_Overall_Drift_Mean,Mistral-7B-Instruct-v0.2_8bit_Resp_CosSim,Mistral-7B-Instruct-v0.2_8bit_Resp_Group_Mean,Mistral-7B-Instruct-v0.2_8bit_Resp_Overall_Drift_Mean,Mistral-7B-Instruct-v0.2_fp16_Resp_CosSim,Mistral-7B-Instruct-v0.2_fp16_Resp_Group_Mean,Mistral-7B-Instruct-v0.2_fp16_Resp_Overall_Drift_Mean,Meta-Llama-3-8B-Instruct_4bit_Resp_CosSim,Meta-Llama-3-8B-Instruct_4bit_Resp_Group_Mean,Meta-Llama-3-8B-Instruct_4bit_Resp_Overall_Drift_Mean,Meta-Llama-3-8B-Instruct_8bit_Resp_CosSim,Meta-Llama-3-8B-Instruct_8bit_Resp_Group_Mean,Meta-Llama-3-8B-Instruct_8bit_Resp_Overall_Drift_Mean,Meta-Llama-3-8B-Instruct_fp16_Resp_CosSim,Meta-Llama-3-8B-Instruct_fp16_Resp_Group_Mean,Meta-Llama-3-8B-Instruct_fp16_Resp_Overall_Drift_Mean,Phi-3-mini-4k-instruct_4bit_Resp_CosSim,Phi-3-mini-4k-instruct_4bit_Resp_Group_Mean,Phi-3-mini-4k-instruct_4bit_Resp_Overall_Drift_Mean,Phi-3-mini-4k-instruct_8bit_Resp_CosSim,Phi-3-mini-4k-instruct_8bit_Resp_Group_Mean,Phi-3-mini-4k-instruct_8bit_Resp_Overall_Drift_Mean,Phi-3-mini-4k-instruct_fp16_Resp_CosSim,Phi-3-mini-4k-instruct_fp16_Resp_Group_Mean,Phi-3-mini-4k-instruct_fp16_Resp_Overall_Drift_Mean,
classification,5,classification_L5_v1,3,1,83.62,77.96,78.75,75.44,81.59,78.24,87.44,87.97,79.22,78.56,82.89,78.14,87.53,86.74,81.74,89.68,83.07,79.66,88.41,84.88,80.4,82.94,75.35,78.05,73.66,67.74,77.04,76.42,75.12,75.34,
classification,5,classification_L5_v2,3,2,78.8,77.96,78.75,88.17,81.59,78.24,89.86,87.97,79.22,89.36,82.89,78.14,84.22,86.74,81.74,77.1,83.07,79.66,76.68,84.88,80.4,67.7,75.35,78.05,57.4,67.74,77.04,66.14,75.12,75.34,
classification,5,classification_L5_v3,3,3,71.47,77.96,78.75,81.17,81.59,78.24,86.6,87.97,79.22,80.75,82.89,78.14,88.47,86.74,81.74,82.42,83.07,79.66,89.55,84.88,80.4,75.41,75.35,78.05,72.15,67.74,77.04,82.81,75.12,75.34,
classification,5,classification_L5_v1,4,1,72.61,69.39,78.75,74.89,67.94,78.24,67.9,62.55,79.22,78.41,69.1,78.14,61.02,73.04,81.74,74.49,76.3,79.66,79.09,79.52,80.4,84.4,79.97,78.05,66.95,74.72,77.04,78.35,70.08,75.34,
classification,5,classification_L5_v2,4,2,71.28,69.39,78.75,67.81,67.94,78.24,69.08,62.55,79.22,74.19,69.1,78.14,81.17,73.04,81.74,78.06,76.3,79.66,77.21,79.52,80.4,81.82,79.97,78.05,79.34,74.72,77.04,60.17,70.08,75.34,
classification,5,classification_L5_v3,4,3,64.28,69.39,78.75,61.13,67.94,78.24,50.66,62.55,79.22,54.69,69.1,78.14,76.94,73.04,81.74,76.36,76.3,79.66,82.26,79.52,80.4,73.7,79.97,78.05,77.86,74.72,77.04,71.72,70.08,75.34,
classification,5,classification_L5_v1,5,1,90.03,85.17,78.75,81.55,79.01,78.24,77.4,80.68,79.22,78.26,80.64,78.14,77.38,77.85,81.74,82.73,84.75,79.66,84.34,82.92,80.4,76.98,76.52,78.05,76.67,76.53,77.04,86.58,83.67,75.34,
classification,5,classification_L5_v2,5,2,80.49,85.17,78.75,82.67,79.01,78.24,84.52,80.68,79.22,82.46,80.64,78.14,75.89,77.85,81.74,85.46,84.75,79.66,78.26,82.92,80.4,73.17,76.52,78.05,74.97,76.53,77.04,81.33,83.67,75.34,
classification,5,classification_L5_v3,5,3,85,85.17,78.75,72.82,79.01,78.24,80.12,80.68,79.22,81.21,80.64,78.14,80.29,77.85,81.74,86.05,84.75,79.66,86.17,82.92,80.4,79.4,76.52,78.05,77.94,76.53,77.04,83.1,83.67,75.34,
classification,5,classification_L5_v1,6,1,81.89,76.21,78.75,78.49,80.26,78.24,78.45,81.48,79.22,80.32,80.13,78.14,80.88,84.29,81.74,75.81,81.3,79.66,83.27,83.84,80.4,72.55,81.62,78.05,68.12,77.53,77.04,78.39,81.13,75.34,
classification,5,classification_L5_v2,6,2,87.07,76.21,78.75,82.83,80.26,78.24,85.36,81.48,79.22,82.96,80.13,78.14,85.85,84.29,81.74,84.64,81.3,79.66,85.26,83.84,80.4,88.56,81.62,78.05,82.69,77.53,77.04,86.52,81.13,75.34,
classification,5,classification_L5_v3,6,3,59.67,76.21,78.75,79.47,80.26,78.24,80.64,81.48,79.22,77.12,80.13,78.14,86.14,84.29,81.74,83.44,81.3,79.66,82.99,83.84,80.4,83.75,81.62,78.05,81.78,77.53,77.04,78.49,81.13,75.34,
classification,5,classification_L5_v1,7,1,81.93,82.3,78.75,84.01,84.89,78.24,91.8,89.29,79.22,89.88,87.52,78.14,88.03,86.82,81.74,84.19,85.26,79.66,80.69,84.72,80.4,84.3,78.44,78.05,81.49,84.7,77.04,76.93,76.72,75.34,
classification,5,classification_L5_v2,7,2,86.57,82.3,78.75,84.87,84.89,78.24,88.03,89.29,79.22,87.91,87.52,78.14,87.18,86.82,81.74,84.18,85.26,79.66,84.88,84.72,80.4,81.62,78.44,78.05,85.58,84.7,77.04,79.77,76.72,75.34,
classification,5,classification_L5_v3,7,3,78.39,82.3,78.75,85.79,84.89,78.24,88.05,89.29,79.22,84.76,87.52,78.14,85.24,86.82,81.74,87.41,85.26,79.66,88.58,84.72,80.4,69.41,78.44,78.05,87.02,84.7,77.04,73.46,76.72,75.34,
classification,5,classification_L5_v1,8,1,84.3,84,78.75,66.59,74.68,78.24,70.57,76.3,79.22,70.48,78.81,78.14,77.36,78.75,81.74,66.62,75.32,79.66,71.33,75.02,80.4,79.13,78,78.05,81.47,78.84,77.04,72.33,70.32,75.34,
classification,5,classification_L5_v2,8,2,84.92,84,78.75,78.39,74.68,78.24,81.16,76.3,79.22,75.32,78.81,78.14,78.43,78.75,81.74,79.42,75.32,79.66,75.87,75.02,80.4,79.74,78,78.05,75.03,78.84,77.04,74.38,70.32,75.34,
classification,5,classification_L5_v3,8,3,82.78,84,78.75,79.07,74.68,78.24,77.17,76.3,79.22,90.64,78.81,78.14,80.46,78.75,81.74,79.92,75.32,79.66,77.85,75.02,80.4,75.12,78,78.05,80.02,78.84,77.04,64.24,70.32,75.34,
classification,5,classification_L5_v1,9,1,80.22,79.94,78.75,82.87,78.99,78.24,75.82,79.1,79.22,75.58,75.57,78.14,80.22,81.36,81.74,81.16,76.92,79.66,78.99,74.71,80.4,83.44,82.35,78.05,78.79,80.27,77.04,78.22,78.84,75.34,
classification,5,classification_L5_v2,9,2,76.41,79.94,78.75,71.39,78.99,78.24,78.83,79.1,79.22,72.41,75.57,78.14,84.5,81.36,81.74,74.26,76.92,79.66,69.93,74.71,80.4,77.67,82.35,78.05,76.85,80.27,77.04,74.55,78.84,75.34,
classification,5,classification_L5_v3,9,3,83.2,79.94,78.75,82.7,78.99,78.24,82.65,79.1,79.22,78.72,75.57,78.14,79.35,81.36,81.74,75.35,76.92,79.66,75.2,74.71,80.4,85.94,82.35,78.05,85.18,80.27,77.04,83.75,78.84,75.34,
classification,5,classification_L5_v1,10,1,66.15,78.78,78.75,83.97,81.75,78.24,82.14,77.9,79.22,78.32,75.58,78.14,88.63,83.87,81.74,80.21,77,79.66,74.91,74.9,80.4,81.13,81.6,78.05,78.68,77.76,77.04,74.35,72.82,75.34,
classification,5,classification_L5_v2,10,2,90.44,78.78,78.75,82.63,81.75,78.24,72.28,77.9,79.22,77.55,75.58,78.14,83.7,83.87,81.74,76.99,77,79.66,73.77,74.9,80.4,80.73,81.6,78.05,68.42,77.76,77.04,71.58,72.82,75.34,
classification,5,classification_L5_v3,10,3,79.75,78.78,78.75,78.66,81.75,78.24,79.27,77.9,79.22,70.87,75.58,78.14,79.29,83.87,81.74,73.79,77,79.66,76.03,74.9,80.4,82.94,81.6,78.05,86.19,77.76,77.04,72.54,72.82,75.34,
